23.4,5718.387206
23.42,5725.491947
23.44,5732.599583
23.46,5739.710114
23.48,5746.823538
23.5,5753.939853
23.52,5761.05906
23.54,5768.181156
23.56,5775.30614
23.58,5782.43401
23.6,5789.564767
23.62,5796.698408
23.64,5803.834933
23.66,5810.974339
23.68,5818.116626
23.7,5825.261793
23.72,5832.409839
23.74,5839.560761
23.76,5846.71456
23.78,5853.871233
23.8,5861.03078
23.82,5868.193199
23.84,5875.35849
23.86,5882.52665
23.88,5889.69768
23.9,5896.871576
23.92,5904.04834
23.94,5911.227968
23.96,5918.41046
23.98,5925.595815
24.0,5932.784032
24.02,5939.975109
24.04,5947.169045
24.06,5954.36584
24.08,5961.565491
24.1,5968.767998
24.12,5975.973359
24.14,5983.181573
24.16,5990.39264
24.18,5997.606558
24.2,6004.823325
24.22,6012.042941
24.24,6019.265404
24.26,6026.490714
24.28,6033.718868
24.3,6040.949867
24.32,6048.183708
24.34,6055.42039
24.36,6062.659913
24.38,6069.902276
24.4,6077.147476
24.42,6084.395513
24.44,6091.646386
24.46,6098.900093
24.48,6106.156634
24.5,6113.416007
24.52,6120.678211
24.54,6127.943246
24.56,6135.211108
24.58,6142.481799
24.6,6149.755316
24.62,6157.031658
24.64,6164.310825
24.66,6171.592814
24.68,6178.877626
24.7,6186.165258
24.72,6193.45571
24.74,6200.74898
24.76,6208.045068
24.78,6215.343972
24.8,6222.645691
24.82,6229.950223
24.84,6237.257569
24.86,6244.567726
24.88,6251.880694
24.9,6259.196471
24.92,6266.515057
24.94,6273.836449
24.96,6281.160648
24.98,6288.487651
25.0,6295.817459
25.02,6303.150069
25.04,6310.48548
25.06,6317.823692
25.08,6325.164703
25.1,6332.508513
25.12,6339.855119
25.14,6347.204521
25.16,6354.556719
25.18,6361.91171
25.2,6369.269493
25.22,6376.630068
25.24,6383.993434
25.26,6391.359589
25.28,6398.728531
25.3,6406.100262
25.32,6413.474778
25.34,6420.852079
25.36,6428.232163
25.38,6435.615031
25.4,6443.00068
25.42,6450.389109
25.44,6457.780318
25.46,6465.174305
25.48,6472.57107
25.5,6479.97061
25.52,6487.372926
25.54,6494.778015
25.56,6502.185878
25.58,6509.596512
25.6,6517.009917
25.62,6524.426091
25.64,6531.845035
25.66,6539.266745
25.68,6546.691222
25.7,6554.118464
25.72,6561.54847
25.74,6568.98124
25.76,6576.416772
25.78,6583.855064
25.8,6591.296117
25.82,6598.739928
25.84,6606.186497
25.86,6613.635823
25.88,6621.087905
25.9,6628.542741
25.92,6636.00033
25.94,6643.460673
25.96,6650.923766
25.98,6658.38961
26.0,6665.858203
26.02,6673.329544
26.04,6680.803633
26.06,6688.280467
26.08,6695.760047
26.1,6703.242371
26.12,6710.727437
26.14,6718.215246
26.16,6725.705795
26.18,6733.199084
26.2,6740.695112
26.22,6748.193878
26.24,6755.69538
26.26,6763.199618
26.28,6770.70659
26.3,6778.216296
26.32,6785.728735
26.34,6793.243905
26.36,6800.761805
26.38,6808.282435
26.4,6815.805793
26.42,6823.331878
26.44,6830.86069
26.46,6838.392226
26.48,6845.926487
26.5,6853.463472
26.52,6861.003178
26.54,6868.545605
26.56,6876.090753
26.58,6883.63862
26.6,6891.189204
26.62,6898.742506
26.64,6906.298524
26.66,6913.857257
26.68,6921.418703
26.7,6928.982863
26.72,6936.549734
26.74,6944.119317
26.76,6951.691609
26.78,6959.26661
26.8,6966.844319
26.82,6974.424735
26.84,6982.007857
26.86,6989.593684
26.88,6997.182214
26.9,7004.773447
26.92,7012.367383
26.94,7019.964018
26.96,7027.563354
26.98,7035.165389
27.0,7042.770121
27.02,7050.37755
27.04,7057.987675
27.06,7065.600494
27.08,7073.216008
27.1,7080.834214
27.12,7088.455112
27.14,7096.078701
27.16,7103.70498
27.18,7111.333947
27.2,7118.965603
27.22,7126.599945
27.24,7134.236973
27.26,7141.876686
27.28,7149.519083
27.3,7157.164163
27.32,7164.811924
27.34,7172.462367
27.36,7180.11549
27.38,7187.771291
27.4,7195.429771
27.42,7203.090927
27.44,7210.75476
27.46,7218.421268
27.48,7226.090449
27.5,7233.762304
27.52,7241.436831
27.54,7249.114029
27.56,7256.793897
27.58,7264.476435
27.6,7272.161641
27.62,7279.849514
27.64,7287.540053
27.66,7295.233258
27.68,7302.929127
27.7,7310.627659
27.72,7318.328854
